Seq,Title,ShopName,Address,Area (평형),Cost,Style,Space,Apt Name,View Count,Editor,TagList
24849,"성남 정자동 삼성아데나팰리스아파트 56평, 베이지와 우드의 부드러운 조화",백현 한샘리하우스 대리점,경기도 성남시 분당구,66.0,,내추럴,"전체,거실,침실,키친,서재/멀티룸,욕실,현관,기타",삼성아데나팰리스아파트,678,한샘리하우스 백현대리점,"11자주방,베이지주방,모노캐시미어,아일랜드,사각싱크볼,주방수납,간살도어,양개형중문,불투명유리,책장,우드포인트,서재인테리어,등박스,간접조명,패브릭소파,티선반,액자형TV,코지인테리어,욕조,조적욕조,조적계단,투명파티션,베이지타일,우드수납장,파우더룸,템바보드,LED거울,비정형거울,드레스룸,행거,현관장,베이지현관장,행잉형현관장,낮은현관장,베이지가구"
24850,"용인 죽전동 꽃메마을한라신영프로방스 47평형, 부드럽고 깔끔한 느낌의 우리 집",백현 한샘리하우스 대리점,경기도 용인시 기흥구,46.0,,모던,"전체,거실,침실,키친,욕실,현관,기타",꽃메마을한라신영프로방스,605,한샘리하우스 백현대리점,"매입등,월넛인테리어,민트중문,앤틱주방,ㄱ자주방,샤워파티션,그레이욕실,욕실간접등,유광그레이,거울수납장,투톤인테리어,매입등,붙박이장,원형거울,블랙가구,시스템에어컨"
24851,"대구 황금동 캐슬골드파크1단지 33평, 말끔하게 변신한 모던 베이지 하우스",한샘 한샘리하우스 대리점,대구광역시 수성구,32.0,,모던,"전체,거실,침실,키친,욕실,발코니,현관",캐슬골드파크1단지,658,한샘리하우스 한샘대리점,"3연동중문,망입유리,고시형중문,매입등,ㄱ자주방,화이트주방,베이지상판,주방등,냉장고장,모던욕실,2단플랩장,블랙플랩장,심플욕조,블랙프레임,베이지붙박이장,사각등,아트월,베이지아트월,엣지등,매입등,그레이벽지,웜그레이,다운라이트,조이침대,수납침대,멀티침대,조이s,매직데스크,아이방책상"
24852,"[입주예정] 수원센트럴아이파크자이 100B, 펜던트 조명으로 화목한 식사 시간 조성!",수원광교점 한샘,경기도 수원시 팔달구,30.0,1천만원대,내추럴,"전체,거실,침실,아이방,키친,드레스룸,기타",수원센트럴아이파크자이,4890,한샘 수원광교점,"바흐드레스룸,시스템행거,한샘뮤트화이트,옷장,서랍장,아이디S,침대프레임,카모매트리스,학생책상,러그,블라인드,유로606시에나,침대프레임,포시즌매트리스,와이드서랍장,협탁,펜던트조명,ㄷ자주방,한샘디아고,4인세라믹식탁,한샘수입소파,1인의자,피암티테이블,파사드거실장,거실커튼"
24853,"강남 도곡동 삼성래미안아파트 48평, 월넛 바닥이 매력적인 공간",백현 한샘리하우스 대리점,서울특별시 강남구,47.0,,모던,"전체,거실,침실,키친,드레스룸,욕실,발코니,현관,기타",삼성래미안아파트,234,한샘리하우스 백현대리점,"ㄷ자주방,아일랜드,매입등,주방확장,매트화이트,냉장고장,매입등,거실조명,월넛인테리어,화이트벽지,간접조명,시스템장,드레스룸,악세사리보관함,젠다이,욕실조명,휴플로어,거울수납장,카라라타일,손님용욕실,프라이빗현관,매트화이트,간접등,우드바닥,현관장,가벽"
24854,"청담동 진흥아파트 43평, 무드 있는 딥한 우드톤 인테리어",백현 한샘리하우스 대리점,서울특별시 강남구,43.0,,내추럴,"전체,거실,침실,키친,다이닝룸,욕실,발코니,현관",진흥아파트,432,한샘리하우스 백현대리점,"3연동중문,밀란슬림중문,화이트중문,현관장,간접조명,ㄷ자주방,우드주방,화이트상판,침니후드,벽선반,ㄱ자가벽,붙박이장,수납장,베이지붙박이장,베이지도어,시스템에어컨,샤워파티션,거울수납장,매입등,건식욕실,휴판넬,휴플로어,우물천장,간접조명,실링팬,윈도우시트,평상,우드블라인드"
24855,"대구 달성군 대곡역그린빌 아파트 32평, 세련미 넘치는 공간으로 변신!",한샘 한샘리하우스 대리점,대구광역시 달성군,32.0,,모던,"전체,거실,침실,키친,욕실,발코니,현관",대곡역그린빌,1068,한샘리하우스 한샘대리점,"그레이벽지,보조주방,발코니주방,브론즈파티션,휴판넬,카라라화이트,휴플로어,카고그레이,슬림소프트,3연동중문,초슬림중문,글라스도어,모던전실,월플럴스,슬림등,매입등,다운라이트,오크강마루,퓨어그레이,빌트인후드,한샘후드,그레이주방,ㄱ자주방,유광그레이,행잉형현관장,포세린타일,휴판넬,휴플로어,카고그레이,콘크리트그레이,심플욕조"
24856,우물천장으로 더욱 넓어 보이고 화사하게,백현 한샘리하우스 대리점,경기도 성남시 분당구,53.0,,모던,"전체,거실,침실,키친,욕실,현관",파크뷰,823,한샘리하우스 백현대리점,"11자주방,빌트인주방,사각싱크볼,거위목수전,화이트부엌,펜던트조명,다운라이트,우물천장,무몰딩인테리어,포세인타일,행잉형현관장,행잉장조명,현관낮은장,방확장,LED방등,화이트몰딩,슬라이딩장,벽지,매입등,샤워부스,탑볼세면대,조적젠다이,건식욕실,그레이타일,샤워부스,LED조명거울,욕실하부장,니켈수전,타일욕실,슬라이딩붙박이장,아치형게이트,슬림LED방등,안방인테리어,매입등,직부등,우물천장,시스템에어컨,실링팬,간접조명,마룻바닥,화이트인테리어"
24857,"성남 구미동 하얀마을그랜드빌 58평, 단정한 첫인상의 우드 화이트 인테리어",백현 한샘리하우스 대리점,경기도 성남시 분당구,48.0,,모던,"전체,거실,키친,욕실,현관,기타",하얀마을그랜드빌,506,한샘리하우스 백현대리점,"ㅁ자주방,대면형주방,화이트주방,벽선반,세로타일,펜던트조명,붙박이장,반침장,수납장,로봇청소기장,실링팬,시스템에어컨,간접조명,매입등,가벽,우드중문,여닫이중문,스윙도어,현관장,테라조타일,젠다이,거울수납장,간접조명,투명파티션,그레이타일"
24858,"대구 수성동3가 수성 코오롱 하늘채 아파트 49평, 럭셔리한 무드의 고급진 모던 하우스",한샘 한샘리하우스 대리점,대구광역시 수성구,49.0,,모던,"전체,거실,침실,키친,드레스룸,욕실,발코니,현관",수성 코오롱 하늘채,917,한샘리하우스 한샘대리점,"건식욕실,건식세면대,드레스룸세면대,라이트그레이,젠다이,거울장,내추럴상부장,샤워파티션,블루그레이,파스텔벽지,블루벽지,키큰장,냉장고장,전자레인지장,폴리싱타일,폴리싱아트월,슬림등,매입등,우물천장,현관장식장,우물천장,현관장,폴리싱타일,매입등,화이트주방,우물천장,ㅡ자주방,매입등,그레이상판,무광도어"
24859,"성남 백현동 백현마을8단지아파트 38평, 따뜻함이 가득한 웜 베이지 인테리어",백현 한샘리하우스 대리점,경기도 성남시 분당구,38.0,,내추럴,"전체,거실,아이방,키친,드레스룸,욕실,발코니,현관",백현마을8단지아파트,1104,한샘리하우스 백현대리점,"드레스룸,바흐드레스룸,행거,화이트행거,수납장,시스템장,붙박이장,민트벽지,일러스트벽지,오픈형선반장,자녀방인테리어,우드수납장,조적파티션,투명파티션,LED거울,이노실링,템바보드,화이트템바보드,시스템에어컨,매입등,슬림등,TV장,한샘주방,ㄱ자주방,매트화이트,베이지타일,우드포인트,식기세척기"
24861,"대구 유천동 포스코 더샵 아파트 34평, 반짝 빛나는 말끔한 리모델링 하우스",한샘 한샘리하우스 대리점,대구광역시 달서구,34.0,,모던,"전체,거실,침실,키친,드레스룸,욕실,발코니,현관",유천동 포스코 더샵아파트,723,한샘리하우스 한샘대리점,"뉴트럴브라운,브라운상부장,휴판넬,테라조판넬,그레이타일,ㄷ자주방,유광상판,그레이상판,모노캐시미어,무광도어,사각싱크볼,브론즈파티션,거울장,젠다이,글라스도어,그레이타일,빌트인장식장,빌트인현관장,폴리싱타일,3연동중문,슬림소프트,현관아트월,월플러스,빌트인현관장,하이글로시,유광도어,화이트붙박이장,헤링본바닥,아트월,월플러스,매입등,슬림등,엣지등"
24862,부드럽고 깔끔한 화이트톤 인테리어,백현 한샘리하우스 대리점,경기도 군포시,54.0,,심플&amp;미니멀,"전체,거실,침실,키친,욕실,발코니,현관",한양수리아파트,266,한샘리하우스 백현대리점,"가벽,사각LED,화이트도어,냉장고장,팬던트조명,격자타일,화이트주방,주방수납,샤워파티션,베이지욕실,포세린타일,우드조명거울,젠다이,우물천장,매입등,간접조명,아트월,폴딩도어,현관거울,아트미러,망임유리,3연동중문,매입등"
24866,"[입주예정] 래미안원베일리 112S, 리빙 다이닝 식탁으로 소통이 가득한 거실",아이파크몰 용산점 한샘,서울특별시 서초구,34.0,2천만원대,내추럴,"거실,침실,아이방,드레스룸,기타",래미안원베일리,2295,한샘 아이파크몰 용산점,"드레스룸,바흐,바흐드레스룸,행거,시스템행거,서랍장,붙박이장,스케치,바흐801,바흐식탁,원목식탁,벤치의자,디아고,패브릭의자,플랫책장,유로503,프레임오크,호텔침대,멀티패널,서랍장,머랭소파,블랑,사이드테이블,조이,조이S2,책상세트,조앤,책상의자,버니,벙커침대,버니침대,버니책장"
24867," [입주예정] 양평다문지구반도유보라아이비파크 110, 4인 가족이 모일 주방!",스타필드 하남점 한샘,경기도 양평군,33.0,2천만원대,내추럴,"전체,거실,침실,아이방,키친,드레스룸,기타",양평다문지구반도유보라아이비파크,1567,한샘 스타필드 하남점,"뮤트화이트,4단서랍장,화이트드레스룸,붙박이장,유로606시에나,침대프레임,화장대,3단서랍장,협탁,포시즌매트리스,조이S,슈퍼싱글침대,학생책상,그랜드S매트리스,옷장,컴퓨터책상,슬라이딩옷장,포시즌매트리스,한샘유닛,카모매트리스,한샘MVME,고다리클라이너소파,소파테이블,펜던트조명,사이드테이블"
24868,"[입주예정] 수원센트럴아이파크자이 58, 원목 톤의 플랜테리어로 편안함 UP!",수원광교점 한샘,경기도 수원시 팔달구,18.0,1천만원대,내추럴,"거실,침실,키친,기타",수원센트럴아이파크자이,1408,한샘 수원광교점,"밀란302메이,원목식탁,벤치의자,스케치붙박이장,뮤트화이트,유로604로쉬,식탁,벤치의자,유로503호텔침대,오크프레임,멀티패널,화장대,2단서랍장"
24869,"성남 판교원마을6단지 대광로제비앙 23평, 우드와 그레이 조합으로 완성한 내추럴 모던",백현 한샘리하우스 대리점,경기도 성남시 분당구,23.0,,내추럴,"전체,거실,침실,키친,욕실,발코니,현관",판교원마을6단지아파트,1231,한샘리하우스 백현대리점,"3연동중문,화이트중문,망입유리,현관장,포세린타일,우물천장,간접조명,LED조명,아치형문틀,거실확장,베이지도어,한샘욕실,거울수납장,코너선반,욕조,휴판넬,휴플로어,건식욕실,한샘주방,ㄷ자주방,화이트주방,매트화이트,아일랜드식탁,우드포인트,펜던트조명"
24870,"대구 황금동 캐슬골드파크 52평, 은은한 경쾌함이 느껴지는 모던 인테리어",한샘 한샘리하우스 대리점,대구광역시 수성구,48.0,,모던,"전체,거실,침실,키친,다이닝룸,드레스룸,욕실,현관",캐슬골드파크1단지,483,한샘리하우스 한샘대리점,"ㄷ자주방,모노캐시미어,화이트상판,블랙도어,화이트도어,매입등,키친판넬,카라라화이트,ㄷ자주방,카라라화이트,키친판넬,무광도어,화이트도어,매입등,슬림등,엣지등,화이트벽지,터닝도어,매트화이트,abs도어,화이트도어,오픈형수납,브론즈파티션,젠다이,그레이타일,베이지판넬,프렌치미러,비앙코타일,행잉형현관장,매트화이트,화이트현관장,매입등,터치크림,베이지붙박이장,대용량수납,휴판넬,휴플로어,샌드스톤화이트,모카베이지,카고모카,브론즈파티션"
24871,세련된 모노톤 인테리어의 키포인트 컬러 그레이,백현 한샘리하우스 대리점,경기도 수원시 영통구,23.0,,모던,"전체,거실,키친,욕실,현관,기타",삼성1차아파트,2134,한샘리하우스 백현대리점,"매트화이트,ㄱ자주방,아일랜드,키친판넬,팬던트조명,빌트인후드,주방등,슬라이딩중문,포세린타일,거울장,젠다이,한샘도기,폴딩도어,이노실링,LED조명,거실장,패브릭소파,하이글로시,HG현관장,행잉형현관장,간접조명"
24872,"대구 용산동 보성타운 아파트 32평, 공간마다 짜임새 있는 설계!",한샘 한샘리하우스 대리점,대구광역시 달서구,35.0,,모던,"전체,거실,침실,키친,욕실,발코니,현관",용산보성타운,380,한샘리하우스 한샘대리점,"3연동중문,초슬림중문,행잉형현관장,하부조명,abs도어,빌트인티비장,빌트인수납장,공간활용,월플러스,폴딩도어,다운라이트,엣지등,매입등,테라조판넬,휴플로어,카고그레이,화이트플랩장,2단플랩장,젠다이,원형거울,파스텔벽지,핑크벽지,퓨어그레이,유광그레이,ㄱ자주방,냉장고장,가전소물장,카라라화이트,키친판넬,한샘인덕션,휴판넬,휴플로어,그레이판넬,카고그레이,젠다이,거울장"
