Seq,Title,Cost,Style,TagList,apply_space
7993,"용인시 수지구 삼성래미안이스트팰리스2단지 64평, 유럽형 구조의 아파트 인테리어",5천만원대,모던,"화이트, 행잉현관장, 간접조명","spa_0008,spa_0001,spa_0010,spa_0005,spa_0011,spa_9999"
8001,부산 해운대구 센텀롯데캐슬 32py 인테리어 리모델링,5천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999"
8002,한샘 플랫화이트 부엌 모델로 부분 인테리어 공사진행 후기,1천만원대,모던,,"spa_0008,spa_0001,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999"
8023,부산 남구 대연힐스테이트푸르지오 33평 인테리어 리모델링,5천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999"
8034,잠실우성아파트 43평 전체 리모델링,5천만원대,모던,"철거,거실,인테리어,리모델링,40평,잠실,송파,잠실우성,우성아파트,잠실우성아파트,철거,다이닝,팬트리,철거,붙박이장,자녀방,입구방,철거,욕실,바스,방수,고뫄스,철거,주방,키친,한샘,철거,주방우방,철거,현관","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
8047,"경기도 화성시 동탄롯데캐슬 46평, 최소한의 비용으로 완성한 새로운 보금자리",4천만원대,모던,"내추럴복도,내추럴인테리어,베이지욕조,따뜻한느낌바스,한샘바스,아치형문틀,요즘유행,키친바흐,럭셔리주방,키친바흐,럭셔리키친,월넛키친,고급진주방,고급진키친,키친바흐,월넛키친,탁트인복도,화이트현관장,넉넉한현관장,확장거실리모델링,넓어보이는거실","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0007,spa_0011,spa_9999"
8051,동래 럭키아파트 33평형 인테리어 제안,4천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0005,spa_0007,spa_0004,spa_9999"
8065,군더더기 없이 깔끔한 무문선 & 무몰딩 인테리어,5천만원대,모던,"라인조명,매립등,인테리어필름,우드필름,TV박스,무몰딩,무문선,베이지주방,그레이주방,유로루체,루체캐시미어,ㄱ자주방,빌트인후드,사각싱크볼,아일랜드,붙박이장,스윙붙박이장,화이트붙박이장,붙박이장,스윙붙박이장,화이트붙박이장,핑크벽지,스윙중문,골드중문,현관장,화이트현관장,월넛마루,그린벽지,포세린타일,그레이타일,플랩장,거울수납장,젠다이,졸리컷,샤워부스,스틸수전,포세린타일,베이지타일,젠다이,졸리컷,거울수납장,욕조,히든도어","spa_0008,spa_0001,spa_0006,spa_0010,spa_0005,spa_0007,spa_0011,spa_9999"
8066,화이트톤의 모던인테리어,5천만원대,모던,"낮은장,ㄷ자 주방,화이트 드레스룸,화이트 붙박이장,화이트 현관장, 중문","spa_0008,spa_0001,spa_0010,spa_0003,spa_0004,spa_0011,spa_9999"
830,따듯한 감성의 모던화이트,4천만원대,모던,"화이트,폴딩도어,강마루,베이직라이트오크,아트월",spa_0001
838,서대문구 연희동 대우42평형 인테리어,4천만원대,모던,,spa_0008
8424,초등자녀와 함께 사는 모던 크림앤블랙 스타일의 집을 소개합니다.,5천만원대,모던,"거실,35평,리모델링,거실,거실리모델링,간접등,폴딩도어,거실,거실리모델링,간접등,폴딩도어,강마루,취미공간,거실,폴딩도어,아트월,월플러스,강마루,공용욕실,한샘바스,욕조,휴플로어,휴판넬,다이닝,제타블랙,ㄱ자부엌,비스포크,냉장고,부부방,안방,붙박이장,매트화이트,아치형문,안방욕실,한샘바스,휴플로어,휴판넬,욕실,공용욕실,한샘바스,휴플로어,휴판넬,자녀방,벙커침대,크림앤블랙,모던스타일,진달래마을,35평,초등자녀,리모델링,화장대","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_0007,spa_9999"
8425,중고등 자녀와 함께 사는 30평대 아파트 리모델링 백송마을 동남아파트,5천만원대,모던,"ㄱ자주방,플렛화이트,주방리모델링,비스포크,냉장고,거실리모델링,월플러스,거실리모델링,월플러스,강마루,거실리모델링,월플러스,강마루,베수브라이트,공용욕실,한샘바스,공용욕실,한샘바스,휴플로어,휴판넬,다이닝,다이닝,주방,플렛화이트,부부방,붙박이장,비스포크,냉장고,사각계수대,세라믹,아치형,월플러스,바닥타일,전실,안방욕실,안방욕실,타일욕실,월플러스,30평대리모델링,강마루,월플러스,거실,월플러스,바닥타일,아치형문,한샘리하우스,현관,전실,현관,리모델링,키친판넬,한샘주방,키친,한샘주방,플렛화이트,ㄱ자주방,후드,쿡탑,키친판넬,현관,현관장,행잉형,플렛화이트,현관포인트,월플러스,바닥타일,아치형문,한샘리하우스","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
8426,확장 없이도 가능! 평상을 품은 20평대 아파트,5천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_0007,spa_0004,spa_0011,spa_9999"
843,오래보아도 좋은 인테리어,5천만원대,"내추럴,클래식",,spa_0008
8438,"서울시 송파구 오금동 우방아파트 32평, 깔끔한 화이트무드 인테리어",3천만원대,모던,"한샘주방,유로주방,간접주방,유로300,키친유로,한샘주방,유로주방,터치화이트,간접주방,s205,현관문리폼,신발장,플랫화이트,행잉형","spa_0008,spa_0001,spa_0010,spa_0007,spa_0004,spa_0011,spa_9999"
8439,"내추럴 소재와 미니멀 디테일, 우드&화이트 하우스",5천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0002,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999"
8453,답답한 주방을 위한 구조 변경! 40평대를 더 넓게,5천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0002,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
8462,소형평수&반려묘를 위한 아이디어! 24평 구축 리모델링,3천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
8466,2BAY 20평대 구축 인테리어,2천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999"
8477,4인가족 34평 리모델링,3천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
8479,가족의 로망 실현! 고즈넉한 평상이 있는 내추럴 하우스,4천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0005,spa_0007,spa_0011,spa_9999"
8482,마이너스 옵션이라 가능한 아파트의 무한 변신,5천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
8495,한국 맞아요? 30평대 아파트에 프랜치 감성 실현하기,4천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0005,spa_0011,spa_9999"
8501,"15년된 아파트, 최소 시공만으로 신혼집 완성하기",3천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0011,spa_9999"
8503,"첫 내 집 마련,디자이너 부부의 25평 컬러풀하우스",4천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0002,spa_0003,spa_0005,spa_0011,spa_9999"
8517,짐이 많아도 깔끔하게! 수납 만점 리모델링,4천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
8523,"부산시 사하구 다대대우아파트 48평, 클래식 화이트 컨셉으로 고급스럽게! ",7천만원 이상,모던,,"spa_0008,spa_0001,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
8546,화이트 & 우드 미니멀 인테리어,6천만원대,모던,"20평형대인테리어,소형인테리어,반포자이,26평형인테리어,우물천장,20평형대인테리어,소형인테리어,반포자이,26평형인테리어,우물천장,거실인테리어,아파트인테리어,미니멀인테리어,주방리모델링,한샘키친,반포자이26평,한샘인테리어,한샘키친판넬,미니멀인테리어,주방리모델링,한샘키친,반포자이26평,한샘인테리어,한샘키친판넬,홈카페,미니멀인테리어,주방리모델링,한샘키친,반포자이26평,한샘인테리어,한샘키친판넬,홈카페,주방인테리어,반포자이,26평형,리모델링,아이방인테리어,템바보드,벽조명,가벽디자인,아이방인테리어,템바보드,벽조명,가벽디자인,아이방인테리어팁,초등학생방,공부방인테리어,아이침실,욕실인테리어,욕실인테리어,조명거울,미니멀인테리어,20평형대욕실,반포자이,침실인테리어,호텔같은침실,20평형인테리어,반포자이,템바보드,침실인테리어,호텔같은침실,20평형인테리어,반포자이,템바보드,예쁜침실","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_9999"
8587,가벽 대신 유리벽! 개방감 있는 알파룸의 대변신,6천만원대,모던,"거실복도,슬라이딩도어,템바보드,거실복도,액자레일,템바보드,건식욕실,세면공간,화이트욕실,발코니확장,빌트인플러스,발코니수납,빌트인플러스,매트화이트,빌트인플러스,매트화이트,현관장,소피아타일,모던크리스탈화이트,알파룸확장,유리벽,유리파티션,유리파티션,서재,키친바흐,KB500,루이스폴센,루이스폴센파테라,폴딩도어,대리석타일,거실리모델링,호텔욕실,베이지타일,KB500,KB500크리스탈,키친바흐","spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0004,spa_0011,spa_9999"
8598,강남구 대치동 개포우성 2차 12동 ,4천만원대,모던,"아일랜드형주방,매립슬라이딩콘센트,아일랜드후드,아일랜드형주방,매립슬라이딩콘센트,아일랜드후드,인덕션,한샘밀란100무드베이지,여닫이형,아쿠아유리,한샘중문,한샘바스,파티션형,한샘바스,파티션형,은경슬라이딩장,해바라기수전,한샘붙박이장,한샘붙박이장,무드화이트,여닫이형,한샘도어,한샘붙박이장,여닫이형,무드화이트,한샘현관장,일반형,HG화이트,한샘휴장판22T,스윙엣지조명,월플러스사하라","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999"
8599,모던하지만 우드 포인트가 있는 30평대 아파트,7천만원 이상,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_9999"
8607,동대문구 이문동 대우푸르지오1차 35평B타입 인테리어,7천만원 이상,모던,"거실욕실,한샘바스,투명파티션,선반,은경슬라이딩장,투피스양변기,사각세면대,거실인테리어,카페분위기,에쉬화이트,HD브러쉬마루,보조주방,키큰장,수납장,냉장고장,부부,안방,침대,붙박이장,벽박이장,슬라이딩붙박이,슬라이딩장,붙박이장,터치화이트,은은한붓터치,시스템행거,선반장,식기세척기,인덕션,간접조명,장식후드,사각싱크볼,CGD84E,아치게이트,안방인테리어,안방드레스룸,파우더장,낮은파우더장,안방욕실,한샘바스,리버화이트,카고베이지,모노시티상부장,원형거울,에어드레서장,붙박이장,코너장,욕실창호,웨인스코팅,클래식인테리어,모던클래식,입구침실,공부방,드레스룸,입구침실,공부방,드레스룸,휴장판,한샘장판,주방,주방인테리어,유로,유로주방,페이지로즈골드,클래식,침실,안방맞은편방,공간분리,가벽,폴딩도어,우물천장,간접등,현관가벽,투명유리파티션,현관인테리어,프리미엄스윙중문,현관장,행잉형현관장,무드화이트,현관장간접조명","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0005,spa_0007,spa_0011,spa_9999"
8615,"울산시 북구 매곡동 월드메르디앙 월드시티 42평, 화이트&그레이 모던하우스 ",6천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0007,spa_0011"
8616,우드포인트를 준 화사한 신혼집 인테리어,5천만원대,모던,"ㄱ자주방,한샘키친,유로100매트화이트,우드포인트,우드선반,무지주선반,터닝도어,거실확장,등박스,스톤패턴바닥재,베이지벽지,간접조명,매입등,단내림공사,한샘붙박이장,매트화이트,다운라이트,커튼박스,간접조명,그레이지벽지,현관가벽,한샘중문,밀란초슬림3연동중문,행잉형현관장,한샘플랫화이트,은경도어","spa_0008,spa_0001,spa_0009,spa_0010,spa_0003,spa_0011"
8617,화이트 인테리어지만 밋밋하지 않게,4천만원대,모던,,"spa_0001,spa_0010,spa_0011"
862,동작구 신대방동 신대방아파트 24평 주방부터 창호까지 전부다 고치는 인테리어,3천만원대,내추럴,,spa_0010
8622,DMC현대아파트 27평 리모델링,7천만원 이상,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0005,spa_0007,spa_9999"
8625,삼송원흥역푸르지오 35평 리모델링,7천만원 이상,모던,,"spa_0008,spa_0001,spa_0009,spa_0010,spa_0005,spa_0007,spa_0011,spa_9999"
863,모던한 느낌의 화이트 클래식 인테리어,4천만원대,모던,,spa_0008
8631,"큰 구조 변경 없이도 OK, 문을 활용한 공간 아이디어",7천만원 이상,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_9999"
8635,깔끔한 포인트로 23평형 감성 화이트 하우스,7천만원 이상,모던,"3연동중문,라인조명,간접조명,파티션중문,우물천장,화이트인테리어,모던인테리어,라인조명,삼성티비,헤링본,강마루,헤링본마루,화이트도어,모던인테리어,매트화이트,드레스룸디자인,밀란블랑가구,삼성티비,우물천장,화이트인테리어,모던인테리어,플랜테리어,비스포크인덕션,비스포크식기세척기,매립등,다운라이트,매트화이트,ㄷ자부엌,부엌레이아웃,화이트부엌,화이트레이아웃부엌,아치형,아치형발코니,아치형게이트,우물천장,실링팬,루바,홈카페,삼성에어컨,밀란블랑가구,엘리카후드,냉장고장,코너키큰장,파포니입수전,비스포크,비스포크정수기,다운라이트,매트화이트,자녀방붙박이장,자녀방책상,자녀방레이아웃,템바보드,유로화장대,플로어조명,한샘바스,밀란바스,한샘휴플로어,한샘휴판넬,욕조,파티션,행잉현관,간접조명,파티션중문,3연동중문,화이트,화이트현관,센서등,화이트인테리어,모던인테리어,홈카페,간접조명,발코니인테리어,블라인드,월플러스,아치형게이트,확장공사","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0003,spa_0007,spa_0004,spa_0011,spa_9999"
864,기존 가구들을 활용한 리모델링 공간,2천만원대,모던,,spa_0008
8640,그레이로 그려낸 트렌디한 모던함,4천만원대,모던,,"spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011"
865,스타일 그레이를 사용한 모던 차콜 스타일,2천만원대,모던,,spa_0008
8650,편안함이 주는 감동이 있는 집,7천만원 이상,모던,"모던,서초,아파트,서초더샵포레,153,153D,거실,거실 인테리어,모던,서초,아파트,서초더샵포레,153,153D,거실,거실인테리어,모던,서초,아파트,서초더샵포레,153,153D,주방,주방인테리어","spa_0001,spa_0010"
8652,베이지톤의 따뜻한 인테리어,7천만원 이상,심플&amp;미니멀,"ㄷ자주방,맞춤붙박이,단내림,시스템에어컨,맞춤붙박이,드레스룸,맞춤붙박이,자녀방,아이방,시스템에어컨,매트화이트,아일랜드식탁,보조주방,세탁실,매트화이트,샤워부스,은경상부장,젠다이,시스템에어컨,단내림,맞춤수납,붙박이,와이즈프리미엄3연동,아트월,조적파티션,타일,아트월,실링팬,시스템에어컨,터닝도어,타일욕실,아치형거울,욕조,매립선반,우드상부장,젠다이,타일현관,코디거울,스윙중문,타일현관,프리미엄스윙중문,현관,아트월,매립조명","spa_0008,spa_0001,spa_0009,spa_0006,spa_0010,spa_0007,spa_0011,spa_9999"
